ACT_NUM_ACTUACIO,NOM REGIO,TAL_COD_ALARMA1,TGA_NOM_GRUPO,TAL_COD_ALARMA2,TAL_NOM_ALARMA,CODI_INE,MUNICIPI,NOM_POBLACIO,CODI_COMARCA,NOM_COMARCA,ANY,MES,ACT_DAT_ACTUACIO,ACT_X_UTM,ACT_Y_UTM,CODI_REGIO,VALIDAT,LONGITUD,LATITUD,GEOREFERÈNCIA
150209261,Girona,SV,salvaments,MU,Rescat de muntanya,17079,Girona,Girona,20,Gironès,2015,5,05/05/2015,486639,4645833,02,SI,2.838759536,41.96437135,
150209258,Girona,SV,salvaments,MU,Rescat de muntanya,17112,Ogassa,Ogassa,31,Ripollès,2015,5,05/05/2015,433731,4678834,02,SI,2.196557677,42.25889355,
152511281,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08179,Rellinars,Rellinars,40,Vallès Occidental,2015,5,05/05/2015,413107,4610926,25,SI,1.956571621,41.64534217,
150209279,Girona,SV,salvaments,MU,Rescat de muntanya,17143,Rabós,Rabós,02,Alt Empordà,2015,5,05/05/2015,503895,4698900,02,SI,3.047360525,42.44241462,
152305108,Centre,SV,salvaments,MU,Rescat de muntanya,08011,Avià,Avià,14,Berguedà,2015,5,03/05/2015,401053,4658782,23,SI,1.803847887,42.07487743,
152409142,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08221,Sant Just Desvern,Sant Just Desvern,11,Baix Llobregat,2015,5,03/05/2015,417974,4585246,24,SI,2.018509194,41.41458173,
152305109,Centre,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",08265,Sant Vicenç de Torelló,Sant Vicenç de Torelló,24,Osona,2015,5,03/05/2015,438610,4657216,23,SI,2.257983729,42.06460844,
150209151,Girona,SV,salvaments,MU,Rescat de muntanya,17054,Colera,Colera,02,Alt Empordà,2015,5,03/05/2015,509895,4693806,02,SI,3.120228622,42.39648476,
152511064,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08155,Palafolls,Palafolls,21,Maresme,2015,5,03/05/2015,478650,4613500,25,SI,2.743513757,41.67297659,
152409061,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08147,Olesa de Montserrat,Olesa de Montserrat,11,Baix Llobregat,2015,5,02/05/2015,,,24,SI,,,
152305084,Centre,SV,salvaments,MU,Rescat de muntanya,17220,Viladrau,Viladrau,24,Osona,2015,5,02/05/2015,449943,4631052,23,SI,2.397180705,41.82977282,
152602878,Terres de l'Ebre,SV,salvaments,MU,Rescat de muntanya,43156,Ulldecona,Ulldecona,22,Montsià,2015,5,02/05/2015,284025,4497350,26,SI,0.447520315,40.59876965,
150209090,Girona,SV,salvaments,MU,Rescat de muntanya,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura","Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2015,5,02/05/2015,502249,4640076,02,SI,3.027118991,41.91262943,
150209104,Girona,SV,salvaments,MU,Rescat de muntanya,17160,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,Baix Empordà,2015,5,02/05/2015,498131,4625283,02,SI,2.977509853,41.77939121,
150304667,Lleida,SV,salvaments,MU,Rescat de muntanya,25082,Espot,Espot,26,Pallars Sobirà,2015,5,01/05/2015,334600,4718400,03,SI,0.983815382,42.60029474,
150405808,Tarragona,SV,salvaments,MU,Rescat de muntanya,43049,Cornudella de Montsant,Siurana,29,Priorat,2015,5,01/05/2015,327410,4570307,04,SI,0.939597721,41.26576138,
150304669,Lleida,SV,salvaments,MU,Rescat de muntanya,25140,Montferrer i Castellbò,Montferrer i Castellbò,04,Alt Urgell,2015,5,01/05/2015,368362,4691873,03,SI,1.401282497,42.36799142,
150405811,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43096,"Morera de Montsant, La","Morera de Montsant, La",29,Priorat,2015,5,01/05/2015,319429,4570579,04,SI,0.844302105,41.26646566,
152510904,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2015,5,01/05/2015,424014,4607721,25,SI,2.087934907,41.61759186,
150304673,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2015,5,01/05/2015,308331,4661422,03,SI,0.68275611,42.08148687,
152409010,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,5,01/05/2015,402030,4605387,24,SI,1.824488543,41.59417717,
152510932,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08300,Viladecavalls,Viladecavalls,40,Vallès Occidental,2015,5,01/05/2015,412864,4603626,25,SI,1.954716078,41.5795735,
152408924,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08043,Canyelles,Canyelles,17,Garraf,2015,4,30/04/2015,391380,4571480,24,SI,1.702828211,41.28745964,
150208930,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17199,Torroella de Montgrí,Torroella de Montgrí,10,Baix Empordà,2015,4,30/04/2015,516653,4655638,02,SI,3.20124623,42.05261838,
152408866,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08295,Vallirana,Vallirana,11,Baix Llobregat,2015,4,29/04/2015,410708,4582279,24,SI,1.932018617,41.38708636,
152304965,Centre,SV,salvaments,MU,Rescat de muntanya,25139,Montellà i Martinet,Montellà i Martinet,15,Cerdanya,2015,4,29/04/2015,392454,4682649,23,SI,1.695510496,42.2886467,
152408775,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08147,Olesa de Montserrat,Olesa de Montserrat,11,Baix Llobregat,2015,4,28/04/2015,407845,4603463,24,SI,1.894543646,41.57754249,
150405659,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43005,Alcover,Alcover,01,Alt Camp,2015,4,28/04/2015,349555,4571677,04,SI,1.203495766,41.28252322,
152408736,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08289,Torrelles de Llobregat,Torrelles de Llobregat,11,Baix Llobregat,2015,4,27/04/2015,412558,4578270,24,SI,1.954720181,41.3511839,
150304508,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2015,4,27/04/2015,307641,4660182,03,SI,0.674828351,42.07015926,
152304858,Centre,SV,salvaments,MU,Rescat de muntanya,08016,Bagà,Bagà,14,Berguedà,2015,4,27/04/2015,409664,4686012,23,SI,1.903694939,42.32111337,
152510607,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08234,Sant Pere de Vilamajor,Sant Pere de Vilamajor,41,Vallès Oriental,2015,4,27/04/2015,447670,4616735,25,SI,2.371069889,41.70067995,
152304844,Centre,SV,salvaments,MU,Rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2015,4,26/04/2015,402903,4605838,23,SI,1.834888256,41.59834524,
152408641,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2015,4,26/04/2015,399493,4607996,24,SI,1.793616645,41.61735673,
150208642,Girona,SV,salvaments,RC,Recerca persones perdudes,17146,Riells i Viabrea,Riells i Viabrea,34,Selva,2015,4,26/04/2015,,,02,SI,,,
152602733,Terres de l'Ebre,SV,salvaments,MU,Rescat de muntanya,43133,Roquetes,Roquetes,09,Baix Ebre,2015,4,26/04/2015,270642,4519589,26,SI,0.281389504,40.7952871,
152510467,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08267,Sentmenat,Sentmenat,40,Vallès Occidental,2015,4,26/04/2015,426026,4609974,25,SI,2.111803778,41.63807181,
150208612,Girona,SV,salvaments,MU,Rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2015,4,25/04/2015,518653,4676648,02,SI,3.226087722,42.24179721,
152408521,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2015,4,24/04/2015,399567,4607065,24,SI,1.794660786,41.60898213,
152408520,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,4,24/04/2015,403218,4603809,24,SI,1.838994798,41.5801114,
150304362,Lleida,SV,salvaments,RC,Recerca persones perdudes,25156,Os de Balaguer,Os de Balaguer,23,Noguera,2015,4,24/04/2015,,,03,SI,,,
150208522,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17034,Calonge,Calonge,10,Baix Empordà,2015,4,24/04/2015,507850,4631896,02,SI,3.094548508,41.83891758,
152510193,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08223,Sant Llorenç Savall,Sant Llorenç Savall,40,Vallès Occidental,2015,4,23/04/2015,422859,4613811,25,SI,2.073287464,41.67232786,
150208460,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17181,Santa Cristina d'Aro,Santa Cristina d'Aro,10,Baix Empordà,2015,4,23/04/2015,498052,4623580,02,SI,2.97656481,41.76405205,
150208366,Girona,SV,salvaments,MU,Rescat de muntanya,17207,"Vall d'en Bas, La","Vall d'en Bas, La",19,Garrotxa,2015,4,22/04/2015,454960,4659195,02,SI,2.4554424,42.08353914,
150304279,Lleida,SV,salvaments,RC,Recerca persones perdudes,25217,Tàrrega,Tàrrega,38,Urgell,2015,4,22/04/2015,,,03,SI,,,
150208316,Girona,SV,salvaments,RC,Recerca persones perdudes,17092,Llançà,Llançà,02,Alt Empordà,2015,4,21/04/2015,,,02,SI,,,
150208330,Girona,SV,salvaments,MU,Rescat de muntanya,17003,Albanyà,Albanyà,02,Alt Empordà,2015,4,21/04/2015,466438,4687059,02,SI,2.592604237,42.33505999,
152304613,Centre,SV,salvaments,MU,Rescat de muntanya,08059,Castellfollit del Boix,Castellfollit del Boix,07,Bages,2015,4,20/04/2015,388006,4615472,23,SI,1.654372654,41.68314672,
152408228,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08104,"Llacuna, La","Llacuna, La",06,Anoia,2015,4,20/04/2015,377616,4592444,24,SI,1.534269643,41.47426489,
152509953,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08261,Santa Susanna,Santa Susanna,21,Maresme,2015,4,20/04/2015,472500,4612184,25,SI,2.669692944,41.6609347,
152408146,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08048,Carme,Carme,06,Anoia,2015,4,19/04/2015,384033,4600480,24,SI,1.609552605,41.54758085,
152304576,Centre,SV,salvaments,MU,Rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2015,4,19/04/2015,402093,4606002,23,SI,1.82514386,41.59972322,
150208171,Girona,SV,salvaments,MU,Rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2015,4,19/04/2015,515645,4678868,02,SI,3.189688719,42.26185709,
152408149,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,4,19/04/2015,403503,4603399,24,SI,1.842478949,41.57645362,
152509862,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08279,Terrassa,Terrassa,40,Vallès Occidental,2015,4,19/04/2015,416219,4606237,25,SI,1.994591768,41.60344678,
152408170,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08295,Vallirana,Vallirana,11,Baix Llobregat,2015,4,19/04/2015,411790,4579065,24,SI,1.945425444,41.35826005,
150304144,Lleida,SV,salvaments,MU,Rescat de muntanya,25002,Àger,Àger,23,Noguera,2015,4,18/04/2015,308885,4658061,03,SI,0.690545683,42.05137547,
152700529,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25063,Canejan,Canejan,39,Val d'Aran,2015,4,18/04/2015,321887,4744941,27,SI,0.8206055,42.83630711,
152602540,Terres de l'Ebre,SV,salvaments,MU,Rescat de muntanya,43133,Roquetes,Roquetes,09,Baix Ebre,2015,4,18/04/2015,276725,4519440,26,SI,0.353471108,40.795622,
150304139,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25052,Bellvís,Bellvís,27,Pla d'Urgell,2015,4,18/04/2015,318500,4616000,03,SI,0.819556288,41.6750922,
150208070,Girona,SV,salvaments,MU,Rescat de muntanya,17096,"Llosses, Les","Llosses, Les",31,Ripollès,2015,4,17/04/2015,424283,4667921,02,SI,2.083445805,42.15976044,
150304089,Lleida,SV,salvaments,RC,Recerca persones perdudes,25040,Balaguer,Balaguer,23,Noguera,2015,4,17/04/2015,,,03,SI,,,
150208042,Girona,SV,salvaments,MU,Rescat de muntanya,17021,Beuda,Beuda,19,Garrotxa,2015,4,17/04/2015,476377,4677074,02,SI,2.713655622,42.24549928,
152408013,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08305,Vilafranca del Penedès,Vilafranca del Penedès,03,Alt Penedès,2015,4,17/04/2015,389803,4579597,24,SI,1.682528248,41.36034231,
152304495,Centre,SV,salvaments,MU,Rescat de muntanya,08293,Vallcebre,Vallcebre,14,Berguedà,2015,4,17/04/2015,401365,4672526,23,SI,1.805294641,42.19867444,
150801812,Subdirecció General Operativa,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",99999,Fora de Catalunya,Fora de Catalunya,00,Fora de Catalunya,2015,4,17/04/2015,,,08,SI,,,
150208015,Girona,SV,salvaments,RC,Recerca persones perdudes,17057,Corçà,Corçà,10,Baix Empordà,2015,4,17/04/2015,500170,4649545,02,SI,3.002052636,41.99791742,
150405097,Tarragona,SV,salvaments,MU,Rescat de muntanya,43049,Cornudella de Montsant,Siurana,29,Priorat,2015,4,17/04/2015,,,04,SI,,,
150208060,Girona,SV,salvaments,MU,Rescat de muntanya,17023,Blanes,Blanes,34,Selva,2015,4,17/04/2015,484750,4614773,02,SI,2.816762586,41.68458283,
150304098,Lleida,SV,salvaments,MU,Rescat de muntanya,25165,Peramola,Peramola,04,Alt Urgell,2015,4,17/04/2015,355277,4663164,03,SI,1.249595837,42.10722549,
152509480,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08139,Mura,Mura,07,Bages,2015,4,14/04/2015,414671,4611725,25,SI,1.975235489,41.65270672,
150207818,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17054,Colera,Colera,02,Alt Empordà,2015,4,14/04/2015,512931,4694909,02,SI,3.15714203,42.40637376,
150404816,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43001,Aiguamúrcia,Pla de Manlleu,01,Alt Camp,2015,4,13/04/2015,375750,4581265,04,SI,1.514225528,41.37331629,
150207753,Girona,SV,salvaments,MU,Rescat de muntanya,08284,Tordera,Tordera,21,Maresme,2015,4,13/04/2015,480571,4617281,02,SI,2.766468183,41.70708154,
150207654,Girona,SV,salvaments,MU,Rescat de muntanya,17040,Canet d'Adri,Canet d'Adri,20,Gironès,2015,4,12/04/2015,477971,4656482,02,SI,2.73375536,42.06008755,
152509293,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08279,Terrassa,Terrassa,40,Vallès Occidental,2015,4,12/04/2015,413312,4605618,25,SI,1.959801482,41.59756183,
152509276,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08279,Terrassa,Terrassa,40,Vallès Occidental,2015,4,12/04/2015,415469,4606813,25,SI,1.985511531,41.60855511,
152407647,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08001,Abrera,Abrera,11,Baix Llobregat,2015,4,12/04/2015,410099,4598306,24,SI,1.922348878,41.53135649,
152407619,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2015,4,12/04/2015,,,24,SI,,,
152509273,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08266,Cerdanyola del Vallès,Cerdanyola del Vallès,40,Vallès Occidental,2015,4,12/04/2015,429201,4589461,25,SI,2.152338066,41.45361193,
152509283,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08163,Pineda de Mar,Pineda de Mar,21,Maresme,2015,4,12/04/2015,472769,4610476,25,SI,2.673001712,41.64555987,
150303859,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2015,4,12/04/2015,308330,4661422,03,SI,0.68274403,42.08148662,
150207601,Girona,SV,salvaments,RC,Recerca persones perdudes,17065,Esponellà,Esponellà,28,Pla de l'Estany,2015,4,11/04/2015,487000,4669556,02,SI,2.842589047,42.1780391,
150303804,Lleida,SV,salvaments,RC,Recerca persones perdudes,25019,Almacelles,Almacelles,33,Segrià,2015,4,11/04/2015,289935,4621190,03,SI,0.474863376,41.71477406,
152304221,Centre,SV,salvaments,RC,Recerca persones perdudes,08098,Sant Salvador de Guardiola,Sant Salvador de Guardiola,07,Bages,2015,4,11/04/2015,398211,4614751,23,SI,1.777082205,41.67802414,
152602373,Terres de l'Ebre,SV,salvaments,MU,Rescat de muntanya,43018,Arnes,Arnes,37,Terra Alta,2015,4,11/04/2015,270098,4522518,26,SI,0.273869139,40.82149115,
152304250,Centre,SV,salvaments,MU,Rescat de muntanya,08053,Castellbell i el Vilar,Castellbell i el Vilar,07,Bages,2015,4,11/04/2015,404603,4610522,23,SI,1.854537112,41.64073173,
150207609,Girona,SV,salvaments,MU,Rescat de muntanya,17212,Vidrà,Sant Bartomeu,24,Osona,2015,4,11/04/2015,447235,4663865,02,SI,2.361626442,42.12511571,
152407565,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08089,Gavà,Gavà,11,Baix Llobregat,2015,4,11/04/2015,412634,4574101,24,SI,1.956228097,41.31364522,
150404758,Tarragona,SV,salvaments,CO,Rescat en coves i pous,43131,Roda de Barà,Roda de Barà,36,Tarragonès,2015,4,11/04/2015,372311,4532435,04,SI,1.483286617,40.93307294,
152509222,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2015,4,11/04/2015,418907,4606055,25,SI,2.026869009,41.60208525,
152407487,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2015,4,10/04/2015,,,24,SI,,,
150303777,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25156,Os de Balaguer,Os de Balaguer,23,Noguera,2015,4,10/04/2015,,,03,SI,,,
150404738,Tarragona,SV,salvaments,MU,Rescat de muntanya,43137,Sant Jaume dels Domenys,Sant Jaume dels Domenys,12,Baix Penedès,2015,4,10/04/2015,366631,4573776,04,SI,1.406864646,41.30442439,
152509059,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08187,Sabadell,Sabadell,40,Vallès Occidental,2015,4,09/04/2015,423425,4603437,25,SI,2.081413275,41.57895325,
150404701,Tarragona,SV,salvaments,MU,Rescat de muntanya,43007,"Aleixar, L'","Aleixar, L'",08,Baix Camp,2015,4,09/04/2015,337925,4563435,04,SI,1.066880699,41.20607237,
150207311,Girona,SV,salvaments,MU,Rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2015,4,07/04/2015,430260,4694338,02,SI,2.15260782,42.39820714,
150404536,Tarragona,SV,salvaments,MU,Rescat de muntanya,43057,"Febró, La","Febró, La",08,Baix Camp,2015,4,06/04/2015,333930,4570290,04,SI,1.017393453,41.26697476,
152304053,Centre,SV,salvaments,MU,Rescat de muntanya,08139,Mura,Mura,07,Bages,2015,4,06/04/2015,415360,4617078,23,SI,1.982749922,41.70098799,
150207251,Girona,SV,salvaments,MU,Rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2015,4,06/04/2015,520118,4680573,02,SI,3.243980655,42.27711008,
150303587,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2015,4,05/04/2015,308331,4661422,03,SI,0.68275611,42.08148687,
152700479,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2015,4,05/04/2015,,,27,SI,,,
152407172,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,4,05/04/2015,402954,4603279,24,SI,1.835914179,41.57530648,
152304019,Centre,SV,salvaments,MU,Rescat de muntanya,08052,Castellar de n'Hug,Castellar de n'Hug,14,Berguedà,2015,4,05/04/2015,,,23,SI,,,
152304012,Centre,SV,salvaments,MU,Rescat de muntanya,08190,Saldes,Saldes,14,Berguedà,2015,4,05/04/2015,393618,4677784,23,SI,1.71051903,42.24500215,
152700472,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2015,4,04/04/2015,332042,4729673,27,SI,0.949321688,42.70119748,
150303547,Lleida,SV,salvaments,MU,Rescat de muntanya,25043,"Vall de Boí, La","Vall de Boí, La",05,Alta Ribagorça,2015,4,04/04/2015,331264,4715516,03,SI,0.944029109,42.57361629,
152407118,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,4,04/04/2015,403218,4603809,24,SI,1.838994798,41.5801114,
152700475,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2015,4,04/04/2015,328557,4723942,27,SI,0.90853003,42.64885133,
150207122,Girona,SV,salvaments,MU,Rescat de muntanya,17124,Pals,Pals,10,Baix Empordà,2015,4,04/04/2015,515049,4648352,02,SI,3.181675612,41.98702871,
152407128,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08068,Cervelló,Cervelló,11,Baix Llobregat,2015,4,04/04/2015,,,24,SI,,,
150303571,Lleida,SV,salvaments,MU,Rescat de muntanya,25910,Josa i Tuixén,Josa i Tuixén,04,Alt Urgell,2015,4,04/04/2015,380548,4674311,03,SI,1.552855371,42.21184301,
152303986,Centre,SV,salvaments,MU,Rescat de muntanya,08220,Sant Julià de Vilatorta,Sant Julià de Vilatorta,24,Osona,2015,4,04/04/2015,443926,4639896,23,SI,2.32388582,41.90902094,
152508561,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2015,4,03/04/2015,424570,4609033,25,SI,2.094442488,41.62946065,
152303954,Centre,SV,salvaments,MU,Rescat de muntanya,08274,Súria,Súria,07,Bages,2015,4,03/04/2015,396535,4634840,23,SI,1.753453334,41.85870763,
150207008,Girona,SV,salvaments,MU,Rescat de muntanya,17043,Queralbs,Núria,31,Ripollès,2015,4,02/04/2015,427461,4693316,02,SI,2.11873052,42.38874764,
152406937,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08273,Subirats,Subirats,03,Alt Penedès,2015,4,01/04/2015,397176,4582970,24,SI,1.770084593,41.39169339,
150303435,Lleida,SV,salvaments,MU,Rescat de muntanya,25227,"Torre de Cabdella, La","Torre de Cabdella, La",25,Pallars Jussà,2015,4,01/04/2015,335670,4709650,03,SI,0.999369218,42.52177106,
150303425,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25156,Os de Balaguer,Os de Balaguer,23,Noguera,2015,4,01/04/2015,,,03,SI,,,
150206978,Girona,SV,salvaments,MU,Rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2015,4,01/04/2015,518308,4676468,02,SI,3.221900425,42.24018425,
152508461,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08279,Terrassa,Terrassa,40,Vallès Occidental,2015,4,01/04/2015,,,25,SI,,,
152303840,Centre,SV,salvaments,MU,Rescat de muntanya,25127,Lles de Cerdanya,Lles de Cerdanya,15,Cerdanya,2015,3,31/03/2015,384850,4701540,23,SI,1.599528479,42.45764368,
150206849,Girona,SV,salvaments,MU,Rescat de muntanya,17009,Arbúcies,Arbúcies,34,Selva,2015,3,30/03/2015,461741,4626539,02,SI,2.53954604,41.78978345,
150303316,Lleida,SV,salvaments,RC,Recerca persones perdudes,25071,Cava,Querforadat,04,Alt Urgell,2015,3,29/03/2015,,,03,SI,,,
150206769,Girona,SV,salvaments,MU,Rescat de muntanya,17192,Setcases,Setcases,31,Ripollès,2015,3,29/03/2015,437395,4697283,02,SI,2.238974901,42.42533554,
152406738,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08307,Vilanova i la Geltrú,Vilanova i la Geltrú,17,Garraf,2015,3,29/03/2015,388833,4567463,24,SI,1.673151634,41.25093824,
152508205,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2015,3,29/03/2015,424129,4611994,25,SI,2.088773157,41.65608586,
152508226,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08230,Premià de Dalt,Premià de Dalt,21,Maresme,2015,3,29/03/2015,445185,4596145,25,SI,2.343089624,41.51506489,
152406745,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2015,3,29/03/2015,398848,4606983,24,SI,1.786047462,41.60815291,
152303759,Centre,SV,salvaments,MU,Rescat de muntanya,25100,Gósol,Gósol,14,Berguedà,2015,3,29/03/2015,397232,4671936,23,SI,1.755349619,42.19282972,
152406752,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08069,Collbató,Collbató,11,Baix Llobregat,2015,3,29/03/2015,403218,4603809,24,SI,1.838994798,41.5801114,
150404181,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43005,Alcover,Alcover,01,Alt Camp,2015,3,29/03/2015,343725,4569876,04,SI,1.134374746,41.26520154,
150206694,Girona,SV,salvaments,MU,Rescat de muntanya,17192,Setcases,Setcases,31,Ripollès,2015,3,28/03/2015,437564,4697061,02,SI,2.2410532,42.42335001,
152303733,Centre,SV,salvaments,MU,Rescat de muntanya,08269,Seva,Seva,24,Osona,2015,3,28/03/2015,441442,4631279,23,SI,2.294790573,41.83123437,
150206717,Girona,SV,salvaments,RC,Recerca persones perdudes,17207,"Vall d'en Bas, La","Vall d'en Bas, La",19,Garrotxa,2015,3,28/03/2015,453586,4658452,02,SI,2.438889724,42.07676757,
152508129,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08223,Sant Llorenç Savall,Sant Llorenç Savall,40,Vallès Occidental,2015,3,28/03/2015,416158,4611665,25,SI,1.993099456,41.65232419,
152406688,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08044,Capellades,Capellades,06,Anoia,2015,3,28/03/2015,390437,4598659,24,SI,1.686648637,41.53208545,
150206691,Girona,SV,salvaments,MU,Rescat de muntanya,17192,Setcases,Setcases,31,Ripollès,2015,3,28/03/2015,439744,4697841,02,SI,2.267468479,42.43054648,
150206729,Girona,SV,salvaments,RC,Recerca persones perdudes,17118,Palamós,Palamós,10,Baix Empordà,2015,3,28/03/2015,,,02,SI,,,
150206724,Girona,SV,salvaments,MU,Rescat de muntanya,17112,Ogassa,Ogassa,31,Ripollès,2015,3,28/03/2015,436293,4681529,02,SI,2.227320074,42.28337654,
150206663,Girona,SV,salvaments,RC,Recerca persones perdudes,17103,Maçanet de la Selva,Maçanet de la Selva,34,Selva,2015,3,27/03/2015,474641,4624085,02,SI,2.694901984,41.7681979,
150303203,Lleida,SV,salvaments,RC,Recerca persones perdudes,25156,Os de Balaguer,Os de Balaguer,23,Noguera,2015,3,26/03/2015,,,03,SI,,,
152303607,Centre,SV,salvaments,MU,Rescat de muntanya,08177,"Quar, La","Quar, La",14,Berguedà,2015,3,25/03/2015,416403,4660340,23,SI,1.98915803,42.09069141,
